Category,Reviews,Installs,NUM_INSTALLED,NUM_CATEGORY,
GAME,105620,"1,000,000+",1000000,15,
GAME,37139,"1,000,000+",1000000,15,
GAME,147791,"5,000,000+",5000000,15,
GAME,347883,"10,000,000+",10000000,15,
GAME,343263,"10,000,000+",10000000,15,
GAME,216849,"10,000,000+",10000000,15,
GAME,354373,"10,000,000+",10000000,15,
GAME,753043,"100,000,000+",100000000,15,
GAME,43055,"5,000,000+",5000000,15,
GAME,80678,"5,000,000+",5000000,15,
GAME,153381,"10,000,000+",10000000,15,
GAME,559,"100,000+",100000,15,
GAME,3073251,"50,000,000+",50000000,15,
GAME,26649,"5,000,000+",5000000,15,
GAME,2151039,"50,000,000+",50000000,15,
GAME,306764,"10,000,000+",10000000,15,
GAME,22430188,"500,000,000+",500000000,15,
GAME,4067651,"100,000,000+",100000000,15,
GAME,59907,"5,000,000+",5000000,15,
GAME,1500622,"100,000,000+",100000000,15,
GAME,14201604,"100,000,000+",100000000,15,
GAME,280098,"10,000,000+",10000000,15,
GAME,148990,"10,000,000+",10000000,15,
GAME,154264,"10,000,000+",10000000,15,
GAME,26985,"5,000,000+",5000000,15,
GAME,1125438,"10,000,000+",10000000,15,
GAME,5387781,"100,000,000+",100000000,15,
GAME,8923847,"100,000,000+",100000000,15,
GAME,1327269,"50,000,000+",50000000,15,
GAME,23043,"5,000,000+",5000000,15,
GAME,42145,"10,000,000+",10000000,15,
GAME,1295625,"100,000,000+",100000000,15,
GAME,990796,"10,000,000+",10000000,15,
GAME,171448,"10,000,000+",10000000,15,
GAME,2610680,"100,000,000+",100000000,15,
GAME,1300619,"50,000,000+",50000000,15,
GAME,2123793,"100,000,000+",100000000,15,
GAME,21892,"1,000,000+",1000000,15,
GAME,6074627,"100,000,000+",100000000,15,
GAME,104303,"10,000,000+",10000000,15,
GAME,5566908,"100,000,000+",100000000,15,
GAME,1480182,"10,000,000+",10000000,15,
GAME,2750645,"100,000,000+",100000000,15,
GAME,47644,"5,000,000+",5000000,15,
GAME,125647,"10,000,000+",10000000,15,
GAME,4355,"1,000,000+",1000000,15,
GAME,2119235,"50,000,000+",50000000,15,
GAME,214878,"10,000,000+",10000000,15,
GAME,811040,"10,000,000+",10000000,15,
GAME,1536349,"50,000,000+",50000000,15,
GAME,592504,"50,000,000+",50000000,15,
GAME,17044,"5,000,000+",5000000,15,
GAME,155186,"10,000,000+",10000000,15,
GAME,1125566,"10,000,000+",10000000,15,
GAME,5419676,"100,000,000+",100000000,15,
GAME,34494,"5,000,000+",5000000,15,
GAME,260651,"10,000,000+",10000000,15,
GAME,4638163,"100,000,000+",100000000,15,
GAME,4921409,"100,000,000+",100000000,15,
GAME,1468638,"50,000,000+",50000000,15,
GAME,344585,"50,000,000+",50000000,15,
GAME,7614407,"100,000,000+",100000000,15,
GAME,234110,"50,000,000+",50000000,15,
GAME,48615,"10,000,000+",10000000,15,
GAME,9951,"1,000,000+",1000000,15,
GAME,213340,"10,000,000+",10000000,15,
GAME,3815614,"100,000,000+",100000000,15,
GAME,5565856,"100,000,000+",100000000,15,
GAME,1728557,"50,000,000+",50000000,15,
GAME,4257,"500,000+",500000,15,
GAME,43576,"5,000,000+",5000000,15,
GAME,27711703,"1,000,000,000+",1000000000,15,
GAME,1221896,"100,000,000+",100000000,15,
GAME,152658,"1,000,000+",1000000,15,
GAME,1703479,"100,000,000+",100000000,15,
GAME,10421284,"100,000,000+",100000000,15,
GAME,8389714,"100,000,000+",100000000,15,
GAME,685450,"100,000,000+",100000000,15,
GAME,798522,"100,000,000+",100000000,15,
GAME,13118,"500,000+",500000,15,
GAME,413609,"10,000,000+",10000000,15,
GAME,1117212,"50,000,000+",50000000,15,
GAME,47698,"5,000,000+",5000000,15,
GAME,133195,"5,000,000+",5000000,15,
GAME,515240,"10,000,000+",10000000,15,
GAME,29265,"1,000,000+",1000000,15,
GAME,4918776,"100,000,000+",100000000,15,
GAME,22191,"1,000,000+",1000000,15,
GAME,50,"10,000+",10000,15,
GAME,3039889,"10,000,000+",10000000,15,
GAME,1305050,"50,000,000+",50000000,15,
GAME,4487182,"50,000,000+",50000000,15,
GAME,12,100+,100,15,
GAME,6071542,"100,000,000+",100000000,15,
GAME,828489,"50,000,000+",50000000,15,
GAME,24,"1,000+",1000,15,
GAME,30,500+,500,15,
GAME,1397944,"10,000,000+",10000000,15,
GAME,8921451,"100,000,000+",100000000,15,
GAME,408292,"10,000,000+",10000000,15,
GAME,1736105,"10,000,000+",10000000,15,
GAME,5091448,"100,000,000+",100000000,15,
GAME,4229977,"100,000,000+",100000000,15,
GAME,8116142,"500,000,000+",500000000,15,
GAME,640974,"50,000,000+",50000000,15,
GAME,3058687,"100,000,000+",100000000,15,
GAME,4972230,"100,000,000+",100000000,15,
GAME,951,"100,000+",100000,15,
GAME,1591129,"50,000,000+",50000000,15,
GAME,7657490,"100,000,000+",100000000,15,
GAME,2586261,"100,000,000+",100000000,15,
GAME,4147718,"100,000,000+",100000000,15,
GAME,4000433,"100,000,000+",100000000,15,
GAME,214,"50,000+",50000,15,
GAME,759838,"10,000,000+",10000000,15,
GAME,3697174,"50,000,000+",50000000,15,
GAME,4830407,"50,000,000+",50000000,15,
GAME,1128805,"50,000,000+",50000000,15,
GAME,2065,"100,000+",100000,15,
GAME,12683,"1,000,000+",1000000,15,
GAME,3656,"100,000+",100000,15,
GAME,4116,"100,000+",100000,15,
GAME,517,"50,000+",50000,15,
GAME,1485806,"100,000,000+",100000000,15,
GAME,6181640,"100,000,000+",100000000,15,
GAME,19816,"1,000,000+",1000000,15,
GAME,4108,"10,000+",10000,15,
GAME,3250,"1,000,000+",1000000,15,
GAME,0,1+,1,15,
GAME,178723,"10,000,000+",10000000,15,
GAME,2454,"500,000+",500000,15,
GAME,5231553,"100,000,000+",100000000,15,
GAME,403911,"10,000,000+",10000000,15,
GAME,249308,"10,000,000+",10000000,15,
GAME,3777822,"100,000,000+",100000000,15,
GAME,421000,"10,000,000+",10000000,15,
GAME,989158,"10,000,000+",10000000,15,
GAME,307398,"10,000,000+",10000000,15,
GAME,4637439,"100,000,000+",100000000,15,
GAME,547644,"50,000,000+",50000000,15,
GAME,6,500+,500,15,
GAME,28,"1,000+",1000,15,
GAME,609,"10,000+",10000,15,
GAME,1017408,"10,000,000+",10000000,15,
GAME,2351,"100,000+",100000,15,
GAME,4304,"100,000+",100000,15,
GAME,703,"10,000+",10000,15,
GAME,2694969,"100,000,000+",100000000,15,
GAME,696019,"50,000,000+",50000000,15,
GAME,2308916,"10,000,000+",10000000,15,
GAME,1185148,"100,000,000+",100000000,15,
GAME,90415,"10,000,000+",10000000,15,
GAME,596,"100,000+",100000,15,
GAME,1202,"100,000+",100000,15,
GAME,303,"100,000+",100000,15,
GAME,901,"50,000+",50000,15,
GAME,234606,"10,000,000+",10000000,15,
GAME,156862,"5,000,000+",5000000,15,
GAME,63680,"1,000,000+",1000000,15,
GAME,4719,"500,000+",500000,15,
GAME,166033,"10,000,000+",10000000,15,
GAME,133180,"1,000,000+",1000000,15,
GAME,413,"1,000+",1000,15,
GAME,37789,"1,000,000+",1000000,15,
GAME,466,"10,000+",10000,15,
GAME,30630,"1,000,000+",1000000,15,
GAME,29505,"1,000,000+",1000000,15,
GAME,169,"1,000+",1000,15,
GAME,6187,"100,000+",100000,15,
GAME,80,"10,000+",10000,15,
GAME,155,"1,000+",1000,15,
GAME,168,"5,000+",5000,15,
GAME,1475,"10,000+",10000,15,
GAME,4,100+,100,15,
GAME,140,"50,000+",50000,15,
GAME,428268,"10,000,000+",10000000,15,
GAME,1486,"100,000+",100000,15,
GAME,13788,"1,000,000+",1000000,15,
GAME,26893,"1,000,000+",1000000,15,
GAME,21107,"100,000+",100000,15,
GAME,5682,"50,000+",50000,15,
GAME,7687,"100,000+",100000,15,
GAME,464900,"10,000,000+",10000000,15,
GAME,5785,"500,000+",500000,15,
GAME,69115,"10,000,000+",10000000,15,
GAME,17988,"100,000+",100000,15,
GAME,1468,"10,000+",10000,15,
GAME,131,"1,000+",1000,15,
GAME,4575,"500,000+",500000,15,
GAME,109263,"1,000,000+",1000000,15,
GAME,16876,"1,000,000+",1000000,15,
GAME,2113,"100,000+",100000,15,
GAME,6121,"500,000+",500000,15,
GAME,2399,"100,000+",100000,15,
GAME,2460,"50,000+",50000,15,
GAME,1744,"100,000+",100000,15,
GAME,1704112,"50,000,000+",50000000,15,
GAME,1092106,"50,000,000+",50000000,15,
GAME,10806,"5,000,000+",5000000,15,
GAME,30515,"1,000,000+",1000000,15,
GAME,4878,"100,000+",100000,15,
GAME,24210,"500,000+",500000,15,
GAME,12736,"1,000,000+",1000000,15,
GAME,3432,"1,000,000+",1000000,15,
GAME,10748,"1,000,000+",1000000,15,
GAME,285814,"10,000,000+",10000000,15,
GAME,74842,"5,000,000+",5000000,15,
GAME,45871,"5,000,000+",5000000,15,
GAME,229329,"10,000,000+",10000000,15,
GAME,96028,"1,000,000+",1000000,15,
GAME,121612,"1,000,000+",1000000,15,
GAME,1987,"100,000+",100000,15,
GAME,650114,"10,000,000+",10000000,15,
GAME,41444,"1,000,000+",1000000,15,
GAME,145,"10,000+",10000,15,
GAME,1655,"100,000+",100000,15,
GAME,11258,"500,000+",500000,15,
GAME,11408,"1,000,000+",1000000,15,
GAME,306,"10,000+",10000,15,
GAME,94661,"1,000,000+",1000000,15,
GAME,13604,"1,000,000+",1000000,15,
GAME,24697,"500,000+",500000,15,
GAME,8537,"100,000+",100000,15,
GAME,180,"5,000+",5000,15,
GAME,2610328,"100,000,000+",100000000,15,
GAME,829753,"50,000,000+",50000000,15,
GAME,3846378,"50,000,000+",50000000,15,
GAME,1218055,"100,000,000+",100000000,15,
GAME,42529,"500,000+",500000,15,
GAME,100,"1,000+",1000,15,
GAME,37302,"500,000+",500000,15,
GAME,652,"10,000+",10000,15,
GAME,61746,"500,000+",500000,15,
GAME,960,"50,000+",50000,15,
GAME,17263,"500,000+",500000,15,
GAME,30002,"1,000,000+",1000000,15,
GAME,41759,"1,000,000+",1000000,15,
GAME,4569,"100,000+",100000,15,
GAME,18277,"1,000,000+",1000000,15,
GAME,721,"50,000+",50000,15,
GAME,1776,"50,000+",50000,15,
GAME,1417,"100,000+",100000,15,
GAME,8581,"1,000,000+",1000000,15,
GAME,74902,"5,000,000+",5000000,15,
GAME,6988,"100,000+",100000,15,
GAME,2588,"100,000+",100000,15,
GAME,358,"10,000+",10000,15,
GAME,804,"10,000+",10000,15,
GAME,533,"10,000+",10000,15,
GAME,17876,"1,000,000+",1000000,15,
GAME,14,"1,000+",1000,15,
GAME,94761,"10,000,000+",10000000,15,
GAME,164,"10,000+",10000,15,
GAME,13,"1,000+",1000,15,
GAME,1088,"100,000+",100000,15,
GAME,256,"50,000+",50000,15,
GAME,2975,"50,000+",50000,15,
GAME,9,500+,500,15,
GAME,8,"1,000+",1000,15,
GAME,21,"1,000+",1000,15,
GAME,807226,"10,000,000+",10000000,15,
GAME,91,"10,000+",10000,15,
GAME,1,500+,500,15,
GAME,145931,"10,000,000+",10000000,15,
GAME,1343106,"10,000,000+",10000000,15,
GAME,4,"1,000+",1000,15,
GAME,243121,"5,000,000+",5000000,15,
GAME,82827,"10,000,000+",10000000,15,
GAME,208501,"1,000,000+",1000000,15,
GAME,630,"10,000+",10000,15,
GAME,4537,"100,000+",100000,15,
GAME,5849,"500,000+",500000,15,
GAME,10256,"1,000,000+",1000000,15,
GAME,210317,"10,000,000+",10000000,15,
GAME,406511,"5,000,000+",5000000,15,
GAME,104389,"5,000,000+",5000000,15,
GAME,21223,"1,000,000+",1000000,15,
GAME,438911,"10,000,000+",10000000,15,
GAME,8219586,"100,000,000+",100000000,15,
GAME,579519,"10,000,000+",10000000,15,
GAME,62636,"1,000,000+",1000000,15,
GAME,250197,"5,000,000+",5000000,15,
GAME,336386,"10,000,000+",10000000,15,
GAME,1381624,"10,000,000+",10000000,15,
GAME,4704,"100,000+",100000,15,
GAME,57,"1,000+",1000,15,
GAME,161637,"10,000,000+",10000000,15,
GAME,137696,"5,000,000+",5000000,15,
GAME,898,"100,000+",100000,15,
GAME,22435,"1,000,000+",1000000,15,
GAME,391325,"10,000,000+",10000000,15,
GAME,862,"100,000+",100000,15,
GAME,17,"1,000+",1000,15,
GAME,1226514,"10,000,000+",10000000,15,
GAME,19070,"100,000+",100000,15,
GAME,1363,"100,000+",100000,15,
GAME,20,"1,000+",1000,15,
GAME,469,"10,000+",10000,15,
GAME,153,"10,000+",10000,15,
GAME,125652,"10,000,000+",10000000,15,
GAME,11379,"500,000+",500000,15,
GAME,51787,"5,000,000+",5000000,15,
GAME,531074,"10,000,000+",10000000,15,
GAME,407788,"5,000,000+",5000000,15,
GAME,889425,"10,000,000+",10000000,15,
GAME,1041836,"10,000,000+",10000000,15,
GAME,47151,"5,000,000+",5000000,15,
GAME,344819,"5,000,000+",5000000,15,
GAME,100805,"1,000,000+",1000000,15,
GAME,23168,"1,000,000+",1000000,15,
GAME,2628,"100,000+",100000,15,
GAME,2717,"100,000+",100000,15,
GAME,7728,"500,000+",500000,15,
GAME,2180,"100,000+",100000,15,
GAME,59223,"5,000,000+",5000000,15,
GAME,16162,"100,000+",100000,15,
GAME,596,"100,000+",100000,15,
GAME,1976,"100,000+",100000,15,
GAME,6698,"500,000+",500000,15,
GAME,21266,"100,000+",100000,15,
GAME,4041,"10,000+",10000,15,
GAME,2691,"100,000+",100000,15,
GAME,27856,"100,000+",100000,15,
GAME,85278,"1,000,000+",1000000,15,
GAME,16521,"1,000,000+",1000000,15,
GAME,91667,"1,000,000+",1000000,15,
GAME,2433,"100,000+",100000,15,
GAME,24312,"500,000+",500000,15,
GAME,29462,"1,000,000+",1000000,15,
GAME,159063,"1,000,000+",1000000,15,
GAME,955614,"10,000,000+",10000000,15,
GAME,7718,"100,000+",100000,15,
GAME,29062,"1,000,000+",1000000,15,
GAME,35572,"1,000,000+",1000000,15,
GAME,492,"100,000+",100000,15,
GAME,1604146,"10,000,000+",10000000,15,
GAME,3845,"500,000+",500000,15,
GAME,141,"10,000+",10000,15,
GAME,1,100+,100,15,
GAME,21,"5,000+",5000,15,
GAME,924,"100,000+",100000,15,
GAME,29,"1,000+",1000,15,
GAME,8,50+,50,15,
GAME,52,"5,000+",5000,15,
GAME,15806,"1,000,000+",1000000,15,
GAME,440,"50,000+",50000,15,
GAME,69,"50,000+",50000,15,
GAME,1,50+,50,15,
GAME,53,"1,000+",1000,15,
GAME,71,"10,000+",10000,15,
GAME,6344,"500,000+",500000,15,
GAME,6,"1,000+",1000,15,
GAME,7,100+,100,15,
GAME,0,50+,50,15,
GAME,82,"5,000+",5000,15,
GAME,489,"10,000+",10000,15,
GAME,0,1+,1,15,
GAME,0,5+,5,15,
GAME,162530,"10,000,000+",10000000,15,
GAME,254518,"10,000,000+",10000000,15,
GAME,88901,"10,000,000+",10000000,15,
GAME,29270,"5,000,000+",5000000,15,
GAME,162,"10,000+",10000,15,
GAME,2,1+,1,15,
GAME,196,"10,000+",10000,15,
GAME,3452530,"100,000,000+",100000000,15,
GAME,169661,"10,000,000+",10000000,15,
GAME,209,"10,000+",10000,15,
GAME,4396,"100,000+",100000,15,
GAME,1535581,"50,000,000+",50000000,15,
GAME,128367,"1,000,000+",1000000,15,
GAME,275843,"10,000,000+",10000000,15,
GAME,263907,"10,000,000+",10000000,15,
GAME,32,"1,000+",1000,15,
GAME,1849,"10,000+",10000,15,
GAME,634159,"10,000,000+",10000000,15,
GAME,3322,"100,000+",100000,15,
GAME,7699,"500,000+",500000,15,
GAME,29798,"1,000,000+",1000000,15,
GAME,63056,"1,000,000+",1000000,15,
GAME,31883,"1,000,000+",1000000,15,
GAME,101762,"1,000,000+",1000000,15,
GAME,10440,"50,000+",50000,15,
GAME,142693,"5,000,000+",5000000,15,
GAME,1644,"10,000+",10000,15,
GAME,205830,"10,000,000+",10000000,15,
GAME,128579,"5,000,000+",5000000,15,
GAME,389,"10,000+",10000,15,
GAME,3,10+,10,15,
GAME,0,1+,1,15,
GAME,12,50+,50,15,
GAME,212067,"10,000,000+",10000000,15,
GAME,155694,"1,000,000+",1000000,15,
GAME,501,"10,000+",10000,15,
GAME,17,500+,500,15,
GAME,20,"10,000+",10000,15,
GAME,11,"5,000+",5000,15,
GAME,1,"1,000+",1000,15,
GAME,1,100+,100,15,
GAME,325,"10,000+",10000,15,
GAME,341,"50,000+",50000,15,
GAME,0,500+,500,15,
GAME,3,500+,500,15,
GAME,524467,"10,000,000+",10000000,15,
GAME,17,100+,100,15,
GAME,52199,"1,000,000+",1000000,15,
GAME,2066,"100,000+",100000,15,
GAME,26744,"500,000+",500000,15,
GAME,1686,"100,000+",100000,15,
GAME,415,"10,000+",10000,15,
GAME,125,"5,000+",5000,15,
GAME,1563,"50,000+",50000,15,
GAME,355,"10,000+",10000,15,
GAME,267,"10,000+",10000,15,
GAME,21,100+,100,15,
GAME,3,10+,10,15,
GAME,496,"100,000+",100000,15,
GAME,59,500+,500,15,
GAME,514,"5,000+",5000,15,
GAME,144,"1,000+",1000,15,
GAME,33661,"100,000+",100000,15,
GAME,46801,"1,000,000+",1000000,15,
GAME,1432447,"50,000,000+",50000000,15,
GAME,1167143,"100,000,000+",100000000,15,
GAME,1,100+,100,15,
GAME,488,"100,000+",100000,15,
GAME,125578,"5,000,000+",5000000,15,
GAME,164,"10,000+",10000,15,
GAME,14283,"1,000,000+",1000000,15,
GAME,38297,"10,000,000+",10000000,15,
GAME,776730,"10,000,000+",10000000,15,
GAME,152,"10,000+",10000,15,
GAME,1243017,"50,000,000+",50000000,15,
GAME,191,"5,000+",5000,15,
GAME,20691,"1,000,000+",1000000,15,
GAME,1418,"10,000+",10000,15,
GAME,7,5+,5,15,
GAME,1167,"100,000+",100000,15,
GAME,8175,"1,000,000+",1000000,15,
GAME,45,"10,000+",10000,15,
GAME,48,"10,000+",10000,15,
GAME,947515,"10,000,000+",10000000,15,
GAME,13304,"1,000,000+",1000000,15,
GAME,3,100+,100,15,
GAME,0,100+,100,15,
GAME,10,"1,000+",1000,15,
GAME,294,"10,000+",10000,15,
GAME,1,10+,10,15,
GAME,0,50+,50,15,
GAME,4,100+,100,15,
GAME,2,50+,50,15,
GAME,31,"1,000+",1000,15,
GAME,0,10+,10,15,
GAME,1004709,"50,000,000+",50000000,15,
GAME,14,"1,000+",1000,15,
GAME,45558,"5,000,000+",5000000,15,
GAME,265,"1,000+",1000,15,
GAME,547,"10,000+",10000,15,
GAME,705,"10,000+",10000,15,
GAME,70,"1,000+",1000,15,
GAME,64,"5,000+",5000,15,
GAME,1,10+,10,15,
GAME,12,"1,000+",1000,15,
GAME,3,100+,100,15,
GAME,38448,"5,000,000+",5000000,15,
GAME,85882,"10,000,000+",10000000,15,
GAME,51067,"5,000,000+",5000000,15,
GAME,41,"5,000+",5000,15,
GAME,107497,"1,000,000+",1000000,15,
GAME,299,"10,000+",10000,15,
GAME,25952,"500,000+",500000,15,
GAME,51791,"1,000,000+",1000000,15,
GAME,142308,"5,000,000+",5000000,15,
GAME,54221,"1,000,000+",1000000,15,
GAME,267229,"10,000,000+",10000000,15,
GAME,183343,"5,000,000+",5000000,15,
GAME,62561,"1,000,000+",1000000,15,
GAME,12,"1,000+",1000,15,
GAME,15,50+,50,15,
GAME,20,100+,100,15,
GAME,14,100+,100,15,
GAME,0,50+,50,15,
GAME,201426,"5,000,000+",5000000,15,
GAME,26138,"1,000,000+",1000000,15,
GAME,51523,"500,000+",500000,15,
GAME,1692,"10,000+",10000,15,
GAME,4923,"100,000+",100000,15,
GAME,144040,"5,000,000+",5000000,15,
GAME,1432809,"10,000,000+",10000000,15,
GAME,51366,"5,000,000+",5000000,15,
GAME,35,"10,000+",10000,15,
GAME,52390,"5,000,000+",5000000,15,
GAME,11,10+,10,15,
GAME,29330,"1,000,000+",1000000,15,
GAME,29990,"1,000,000+",1000000,15,
GAME,348962,"1,000,000+",1000000,15,
GAME,1995,"500,000+",500000,15,
GAME,923,"100,000+",100000,15,
GAME,154519,"10,000,000+",10000000,15,
GAME,207,"50,000+",50000,15,
GAME,350,"50,000+",50000,15,
GAME,364,"50,000+",50000,15,
GAME,401643,"10,000,000+",10000000,15,
GAME,9898,"1,000,000+",1000000,15,
GAME,3371,"100,000+",100000,15,
GAME,17372,"1,000,000+",1000000,15,
GAME,7885,"500,000+",500000,15,
GAME,8,100+,100,15,
GAME,8,10+,10,15,
GAME,206602,"5,000,000+",5000000,15,
GAME,219821,"1,000,000+",1000000,15,
GAME,3,10+,10,15,
GAME,144545,"5,000,000+",5000000,15,
GAME,349503,"10,000,000+",10000000,15,
GAME,37513,"5,000,000+",5000000,15,
GAME,40847,"1,000,000+",1000000,15,
GAME,6386,"500,000+",500000,15,
GAME,24628,"1,000,000+",1000000,15,
GAME,39698,"5,000,000+",5000000,15,
GAME,121533,"10,000,000+",10000000,15,
GAME,108336,"1,000,000+",1000000,15,
GAME,4107,"50,000+",50000,15,
GAME,3904,"10,000+",10000,15,
GAME,14563,"1,000,000+",1000000,15,
GAME,9,"1,000+",1000,15,
GAME,8038,"100,000+",100000,15,
GAME,963,"50,000+",50000,15,
GAME,6947,"500,000+",500000,15,
GAME,248417,"5,000,000+",5000000,15,
GAME,23,"1,000+",1000,15,
GAME,33,"1,000+",1000,15,
GAME,132282,"1,000,000+",1000000,15,
GAME,5,100+,100,15,
GAME,4,10+,10,15,
GAME,783,"100,000+",100000,15,
GAME,3247,"500,000+",500000,15,
GAME,119368,"10,000,000+",10000000,15,
GAME,4552,"100,000+",100000,15,
GAME,293086,"5,000,000+",5000000,15,
GAME,8778,"100,000+",100000,15,
GAME,22773,"1,000,000+",1000000,15,
GAME,52163,"1,000,000+",1000000,15,
GAME,299046,"10,000,000+",10000000,15,
GAME,41089,"5,000,000+",5000000,15,
GAME,1019,"100,000+",100000,15,
GAME,2526,"100,000+",100000,15,
GAME,2328,"100,000+",100000,15,
GAME,655,"50,000+",50000,15,
GAME,4946,"100,000+",100000,15,
GAME,1015,"100,000+",100000,15,
GAME,211,"10,000+",10000,15,
GAME,14823,"1,000,000+",1000000,15,
GAME,8668,"500,000+",500000,15,
GAME,112565,"1,000,000+",1000000,15,
GAME,278,"10,000+",10000,15,
GAME,211,"50,000+",50000,15,
GAME,460,"50,000+",50000,15,
GAME,247,"10,000+",10000,15,
GAME,19,100+,100,15,
GAME,8191,"100,000+",100000,15,
GAME,115176,"10,000,000+",10000000,15,
GAME,10981850,"100,000,000+",100000000,15,
GAME,121082,"10,000,000+",10000000,15,
GAME,165656,"5,000,000+",5000000,15,
GAME,4,500+,500,15,
GAME,387,"50,000+",50000,15,
GAME,16851,"100,000+",100000,15,
GAME,541732,"5,000,000+",5000000,15,
GAME,47340,"1,000,000+",1000000,15,
GAME,6200,"500,000+",500000,15,
GAME,528550,"10,000,000+",10000000,15,
GAME,260527,"10,000,000+",10000000,15,
GAME,153649,"10,000,000+",10000000,15,
GAME,2464,"50,000+",50000,15,
GAME,276105,"10,000,000+",10000000,15,
GAME,462614,"10,000,000+",10000000,15,
GAME,39895,"5,000,000+",5000000,15,
GAME,794058,"10,000,000+",10000000,15,
GAME,338742,"5,000,000+",5000000,15,
GAME,33,"1,000+",1000,15,
GAME,504765,"5,000,000+",5000000,15,
GAME,2440877,"10,000,000+",10000000,15,
GAME,937,"10,000+",10000,15,
GAME,22333,"1,000,000+",1000000,15,
GAME,33,"1,000+",1000,15,
GAME,2468915,"50,000,000+",50000000,15,
GAME,304106,"10,000,000+",10000000,15,
GAME,11,500+,500,15,
GAME,264755,"10,000,000+",10000000,15,
GAME,47386,"1,000,000+",1000000,15,
GAME,32849,"1,000,000+",1000000,15,
GAME,785622,"50,000,000+",50000000,15,
GAME,234589,"50,000,000+",50000000,15,
GAME,951435,"50,000,000+",50000000,15,
GAME,257531,"10,000,000+",10000000,15,
GAME,375996,"10,000,000+",10000000,15,
GAME,152102,"10,000,000+",10000000,15,
GAME,1,100+,100,15,
GAME,59,"1,000+",1000,15,
GAME,10786,"1,000,000+",1000000,15,
GAME,562345,"10,000,000+",10000000,15,
GAME,3941129,"50,000,000+",50000000,15,
GAME,314774,"5,000,000+",5000000,15,
GAME,1878,"100,000+",100000,15,
GAME,326042,"10,000,000+",10000000,15,
GAME,331692,"10,000,000+",10000000,15,
GAME,151,"10,000+",10000,15,
GAME,38767,"5,000,000+",5000000,15,
GAME,152395,"10,000,000+",10000000,15,
GAME,396090,"10,000,000+",10000000,15,
GAME,466495,"10,000,000+",10000000,15,
GAME,41683,"1,000,000+",1000000,15,
GAME,6026,"100,000+",100000,15,
GAME,55952,"1,000,000+",1000000,15,
GAME,771001,"50,000,000+",50000000,15,
GAME,617732,"10,000,000+",10000000,15,
GAME,371318,"10,000,000+",10000000,15,
GAME,1628,"50,000+",50000,15,
GAME,66,"10,000+",10000,15,
GAME,450,"10,000+",10000,15,
GAME,0,10+,10,15,
GAME,13079,"500,000+",500000,15,
GAME,2032,"50,000+",50000,15,
GAME,267395,"5,000,000+",5000000,15,
GAME,154108,"5,000,000+",5000000,15,
GAME,271214,"10,000,000+",10000000,15,
GAME,1290,"100,000+",100000,15,
GAME,401648,"10,000,000+",10000000,15,
GAME,8193,"500,000+",500000,15,
GAME,1115,"100,000+",100000,15,
GAME,8432,"500,000+",500000,15,
GAME,2362,"100,000+",100000,15,
GAME,139432,"10,000,000+",10000000,15,
GAME,58575,"1,000,000+",1000000,15,
GAME,475369,"50,000,000+",50000000,15,
GAME,358633,"10,000,000+",10000000,15,
GAME,14253,"1,000,000+",1000000,15,
GAME,15829,"1,000,000+",1000000,15,
GAME,42182,"1,000,000+",1000000,15,
GAME,2700,"500,000+",500000,15,
GAME,85317,"5,000,000+",5000000,15,
GAME,97209,"1,000,000+",1000000,15,
GAME,146,"10,000+",10000,15,
GAME,18,100+,100,15,
GAME,183,"10,000+",10000,15,
GAME,19291,"1,000,000+",1000000,15,
GAME,87766,"1,000,000+",1000000,15,
GAME,14002,"1,000,000+",1000000,15,
GAME,22896,"1,000,000+",1000000,15,
GAME,107778,"10,000,000+",10000000,15,
GAME,2218,"500,000+",500000,15,
GAME,1576,"50,000+",50000,15,
GAME,0,"50,000+",50000,15,
GAME,768,"100,000+",100000,15,
GAME,21423,"1,000,000+",1000000,15,
GAME,4328,"100,000+",100000,15,
GAME,137338,"5,000,000+",5000000,15,
GAME,499,"10,000+",10000,15,
GAME,23599,"100,000+",100000,15,
GAME,3816,"100,000+",100000,15,
GAME,416,"10,000+",10000,15,
GAME,4,100+,100,15,
GAME,4,50+,50,15,
GAME,395,"50,000+",50000,15,
GAME,120852,"10,000,000+",10000000,15,
GAME,6,100+,100,15,
GAME,24,"1,000+",1000,15,
GAME,17,500+,500,15,
GAME,3344300,"50,000,000+",50000000,15,
GAME,32344,"1,000,000+",1000000,15,
GAME,166251,"5,000,000+",5000000,15,
GAME,70389,"1,000,000+",1000000,15,
GAME,172281,"5,000,000+",5000000,15,
GAME,567984,"10,000,000+",10000000,15,
GAME,32496,"1,000,000+",1000000,15,
GAME,2903386,"100,000,000+",100000000,15,
GAME,4490,"100,000+",100000,15,
GAME,1995,"100,000+",100000,15,
GAME,38419,"1,000,000+",1000000,15,
GAME,140658,"1,000,000+",1000000,15,
GAME,5341,"100,000+",100000,15,
GAME,5,10+,10,15,
GAME,4,100+,100,15,
GAME,505,"10,000+",10000,15,
GAME,56,"1,000+",1000,15,
GAME,3946,"100,000+",100000,15,
GAME,17453,"1,000,000+",1000000,15,
GAME,30008,"1,000,000+",1000000,15,
GAME,185382,"10,000,000+",10000000,15,
GAME,601,"100,000+",100000,15,
GAME,13388,"500,000+",500000,15,
GAME,1294,"50,000+",50000,15,
GAME,16073,"500,000+",500000,15,
